userName,score,content,case_folding,hasil_normalisasi,tokenizing,stopword_removal,Label,label_svm,Topik_LDA,processed_words,servqual_label
Pengguna Google,1,Sering gak bis daftar online akhir2 ini sdh ada lebih dari 1 th skrg malah gak bisa sy mo ngecek punya org tua saya ...hrs verivikasi lg dan ribet gak bisa bisa ....,sering gak bis daftar online akhir ini sdh ada lebih dari  th skrg malah gak bisa sy mo ngecek punya org tua saya hrs verivikasi lg dan ribet gak bisa bisa,sering tidak bis daftar daring akhir ini sudah ada lebih dari tahu sekarang malah tidak bisa saya mau mengecek punya orang tua saya harus verifikasi lagi dan ribet tidak bisa bisa,"['sering', 'tidak', 'bis', 'daftar', 'daring', 'akhir', 'ini', 'sudah', 'ada', 'lebih', 'dari', 'tahu', 'sekarang', 'malah', 'tidak', 'bisa', 'saya', 'mau', 'mengecek', 'punya', 'orang', 'tua', 'saya', 'harus', 'verifikasi', 'lagi', 'dan', 'ribet', 'tidak', 'bisa', 'bisa']","['tidak', 'bis', 'daftar', 'daring', 'sudah', 'lebih', 'tidak', 'bisa', 'mengecek', 'orang', 'tua', 'verifikasi', 'ribet', 'tidak', 'bisa', 'bisa']",1,1,0,"['tidak', 'bis', 'daftar', 'daring', 'sudah', 'lebih', 'tidak', 'bisa', 'mengecek', 'orang', 'tua', 'verifikasi', 'ribet', 'tidak', 'bisa', 'bisa']",reliability
Pengguna Google,1,"Kenapa sudah lama di pakai malah yusahin aplikasi ya. Riwayat jkn tidak keluar dan harus balik ke puskesmas dimana saya berobat, dan lapor lagi. Kondisi sakit di suruh istirahat sama docter malah mondar-mandir ke puskesmas hanya utk melaporkan riwayat blm juga keluar tolong di cek ke sever jkn. Jujur saja saya bekerja jika saya berobat di puskesmas kalteng desa bagendang harus ada surat sakit dan riwayat jkn jika riwayat tidak ada saya malah di hitung mangkir kerja karna riwayat jkn tidak ada.",kenapa sudah lama di pakai malah yusahin aplikasi ya riwayat jkn tidak keluar dan harus balik ke puskesmas dimana saya berobat dan lapor lagi kondisi sakit di suruh istirahat sama docter malah mondarmandir ke puskesmas hanya utk melaporkan riwayat blm juga keluar tolong di cek ke sever jkn jujur saja saya bekerja jika saya berobat di puskesmas kalteng desa bagendang harus ada surat sakit dan riwayat jkn jika riwayat tidak ada saya malah di hitung mangkir kerja karna riwayat jkn tidak ada,kenapa sudah lama di pakai malah yusahin aplikasi ya riwayat jkn tidak keluar dan harus balik ke puskesmas dimana saya berobat dan lapor lagi kondisi sakit di suruh istirahat sama docter malah mondarmandir ke puskesmas hanya untuk melaporkan riwayat belum juga keluar tolong di cek ke sever jkn jujur saja saya bekerja jika saya berobat di puskesmas kalteng desa bagendang harus ada surat sakit dan riwayat jkn jika riwayat tidak ada saya malah di hitung mangkir kerja karena riwayat jkn tidak ada,"['kenapa', 'sudah', 'lama', 'di', 'pakai', 'malah', 'yusahin', 'aplikasi', 'ya', 'riwayat', 'jkn', 'tidak', 'keluar', 'dan', 'harus', 'balik', 'ke', 'puskesmas', 'dimana', 'saya', 'berobat', 'dan', 'lapor', 'lagi', 'kondisi', 'sakit', 'di', 'suruh', 'istirahat', 'sama', 'docter', 'malah', 'mondarmandir', 'ke', 'puskesmas', 'hanya', 'untuk', 'melaporkan', 'riwayat', 'belum', 'juga', 'keluar', 'tolong', 'di', 'cek', 'ke', 'sever', 'jkn', 'jujur', 'saja', 'saya', 'bekerja', 'jika', 'saya', 'berobat', 'di', 'puskesmas', 'kalteng', 'desa', 'bagendang', 'harus', 'ada', 'surat', 'sakit', 'dan', 'riwayat', 'jkn', 'jika', 'riwayat', 'tidak', 'ada', 'saya', 'malah', 'di', 'hitung', 'mangkir', 'kerja', 'karena', 'riwayat', 'jkn', 'tidak', 'ada']","['sudah', 'pakai', 'yusahin', 'aplikasi', 'riwayat', 'jkn', 'tidak', 'puskesmas', 'dimana', 'berobat', 'lapor', 'kondisi', 'sakit', 'suruh', 'istirahat', 'docter', 'mondarmandir', 'puskesmas', 'melaporkan', 'riwayat', 'tolong', 'cek', 'sever', 'jkn', 'jujur', 'berobat', 'puskesmas', 'kalteng', 'desa', 'bagendang', 'surat', 'sakit', 'riwayat', 'jkn', 'riwayat', 'tidak', 'hitung', 'mangkir', 'kerja', 'riwayat', 'jkn', 'tidak']",1,1,0,"['sudah', 'pakai', 'yusahin', 'aplikasi', 'riwayat', 'jkn', 'tidak', 'puskesmas', 'dimana', 'berobat', 'lapor', 'kondisi', 'sakit', 'suruh', 'istirahat', 'docter', 'mondarmandir', 'puskesmas', 'melaporkan', 'riwayat', 'tolong', 'cek', 'sever', 'jkn', 'jujur', 'berobat', 'puskesmas', 'kalteng', 'desa', 'bagendang', 'surat', 'sakit', 'riwayat', 'jkn', 'riwayat', 'tidak', 'hitung', 'mangkir', 'kerja', 'riwayat', 'jkn', 'tidak']",responsiveness
Pengguna Google,5,Akorrr👍,akorrr,akorrr,['akorrr'],['akorrr'],2,2,0,['akorrr'],Tidak Ada Kecocokan
Pengguna Google,5,"knp aplikasi tidak bisa digunakan, sudah update verso terbaru ttp tidak bisa.. skrg malah tidak bsa download lg",knp aplikasi tidak bisa digunakan sudah update verso terbaru ttp tidak bisa skrg malah tidak bsa download lg,kenapa aplikasi tidak bisa digunakan sudah memperbarui verso terbaru tetap tidak bisa sekarang malah tidak bisa unduh lagi,"['kenapa', 'aplikasi', 'tidak', 'bisa', 'digunakan', 'sudah', 'memperbarui', 'verso', 'terbaru', 'tetap', 'tidak', 'bisa', 'sekarang', 'malah', 'tidak', 'bisa', 'unduh', 'lagi']","['aplikasi', 'tidak', 'bisa', 'sudah', 'memperbarui', 'verso', 'terbaru', 'tidak', 'bisa', 'tidak', 'bisa', 'unduh']",2,2,0,"['aplikasi', 'tidak', 'bisa', 'sudah', 'memperbarui', 'verso', 'terbaru', 'tidak', 'bisa', 'tidak', 'bisa', 'unduh']",tangibles
Pengguna Google,1,Susah diakses,susah diakses,susah diakses,"['susah', 'diakses']","['susah', 'diakses']",1,1,2,"['susah', 'diakses']",reliability
Pengguna Google,1,Kalo sudah instal apk mobile jkn apa msih hrus bawa surat rujukan,kalo sudah instal apk mobile jkn apa msih hrus bawa surat rujukan,kalau sudah install aplikasi mobile jkn apa masih harus bawa surat rujukan,"['kalau', 'sudah', 'install', 'aplikasi', 'mobile', 'jkn', 'apa', 'masih', 'harus', 'bawa', 'surat', 'rujukan']","['sudah', 'install', 'aplikasi', 'mobile', 'jkn', 'bawa', 'surat', 'rujukan']",1,1,0,"['sudah', 'install', 'aplikasi', 'mobile', 'jkn', 'bawa', 'surat', 'rujukan']",responsiveness
Pengguna Google,4,Puas banget dan terbantu dengan adanya aplikasi jkn,puas banget dan terbantu dengan adanya aplikasi jkn,puas banget dan terbantu dengan adanya aplikasi jkn,"['puas', 'banget', 'dan', 'terbantu', 'dengan', 'adanya', 'aplikasi', 'jkn']","['puas', 'banget', 'terbantu', 'aplikasi', 'jkn']",3,3,2,"['puas', 'banget', 'terbantu', 'aplikasi', 'jkn']",tangibles
Pengguna Google,3,Mau daftar masukan nomor gak ada dapat notif verivikasinya sulit memang,mau daftar masukan nomor gak ada dapat notif verivikasinya sulit memang,mau daftar masukan nomor tidak ada dapat notifikasi verivikasinya sulit memang,"['mau', 'daftar', 'masukan', 'nomor', 'tidak', 'ada', 'dapat', 'notifikasi', 'verivikasinya', 'sulit', 'memang']","['daftar', 'masukan', 'nomor', 'tidak', 'notifikasi', 'verivikasinya', 'sulit']",1,1,0,"['daftar', 'masukan', 'nomor', 'tidak', 'notifikasi', 'verivikasinya', 'sulit']",reliability
Pengguna Google,1,Setelah di install makin parah. Tidak dapat di aplikasikan. #root#,setelah di install makin parah tidak dapat di aplikasikan root,setelah di install makin parah tidak dapat di aplikasikan root,"['setelah', 'di', 'install', 'makin', 'parah', 'tidak', 'dapat', 'di', 'aplikasikan', 'root']","['install', 'parah', 'tidak', 'aplikasikan', 'root']",1,1,0,"['install', 'parah', 'tidak', 'aplikasikan', 'root']",tangibles
Pengguna Google,1,"tiba"" ko aplikasi tidak bisa digunakan, tolong segera diperbaiki soalnya untuk berobat sekarang pun serba online.. terimakasih",tiba ko aplikasi tidak bisa digunakan tolong segera diperbaiki soalnya untuk berobat sekarang pun serba online terimakasih,tiba kok aplikasi tidak bisa digunakan tolong segera diperbaiki karena untuk berobat sekarang pun serba daring terimakasih,"['tiba', 'kok', 'aplikasi', 'tidak', 'bisa', 'digunakan', 'tolong', 'segera', 'diperbaiki', 'karena', 'untuk', 'berobat', 'sekarang', 'pun', 'serba', 'daring', 'terimakasih']","['aplikasi', 'tidak', 'bisa', 'tolong', 'diperbaiki', 'berobat', 'serba', 'daring', 'terimakasih']",2,2,0,"['aplikasi', 'tidak', 'bisa', 'tolong', 'diperbaiki', 'berobat', 'serba', 'daring', 'terimakasih']",tangibles
Pengguna Google,5,Aplikasi yang sangat membantu dan mempermudah dalam pelayanan kesehatan.,aplikasi yang sangat membantu dan mempermudah dalam pelayanan kesehatan,aplikasi yang sangat membantu dan mempermudah dalam pelayanan kesehatan,"['aplikasi', 'yang', 'sangat', 'membantu', 'dan', 'mempermudah', 'dalam', 'pelayanan', 'kesehatan']","['aplikasi', 'sangat', 'membantu', 'mempermudah', 'pelayanan', 'kesehatan']",3,3,2,"['aplikasi', 'sangat', 'membantu', 'mempermudah', 'pelayanan', 'kesehatan']",empathy
Pengguna Google,5,Mantap betul app nya,mantap betul app nya,mantap betul app ya,"['mantap', 'betul', 'app', 'ya']","['mantap', 'app']",3,3,2,"['mantap', 'app']",empathy
Pengguna Google,1,"Aplikasi apa ini kode otp ga ke kirim"" Udah 2 hari di ulang berkali"" Tetep ga ke kirim. Ga solusi!",aplikasi apa ini kode otp ga ke kirim udah  hari di ulang berkali tetep ga ke kirim ga solusi,aplikasi apa ini kode otp tidak ke kirim sudah hari di ulang berkali tetap tidak ke kirim tidak solusi,"['aplikasi', 'apa', 'ini', 'kode', 'otp', 'tidak', 'ke', 'kirim', 'sudah', 'hari', 'di', 'ulang', 'berkali', 'tetap', 'tidak', 'ke', 'kirim', 'tidak', 'solusi']","['aplikasi', 'kode', 'otp', 'tidak', 'kirim', 'sudah', 'ulang', 'berkali', 'tidak', 'kirim', 'tidak', 'solusi']",1,1,1,"['aplikasi', 'kode', 'otp', 'tidak', 'kirim', 'sudah', 'ulang', 'berkali', 'tidak', 'kirim', 'tidak', 'solusi']",assurance
Pengguna Google,5,Aplikasi yg sgt membantu,aplikasi yg sgt membantu,aplikasi yang sangat membantu,"['aplikasi', 'yang', 'sangat', 'membantu']","['aplikasi', 'sangat', 'membantu']",2,2,2,"['aplikasi', 'sangat', 'membantu']",empathy
Pengguna Google,5,Mudah di gunakan dan sangat membantu...jazaakumullahu khairan,mudah di gunakan dan sangat membantujazaakumullahu khairan,mudah di gunakan dan sangat membantujazaakumullahu khairan,"['mudah', 'di', 'gunakan', 'dan', 'sangat', 'membantujazaakumullahu', 'khairan']","['mudah', 'sangat', 'membantujazaakumullahu', 'khairan']",2,2,2,"['mudah', 'sangat', 'membantujazaakumullahu', 'khairan']",empathy
Pengguna Google,5,bagus pelayanannya,bagus pelayanannya,bagus pelayanannya,"['bagus', 'pelayanannya']","['bagus', 'pelayanannya']",3,3,2,"['bagus', 'pelayanannya']",empathy
Pengguna Google,1,"Sulit log in, log out sendiri terus",sulit log in log out sendiri terus,sulit log ini log out sendiri terus,"['sulit', 'log', 'ini', 'log', 'out', 'sendiri', 'terus']","['sulit', 'log', 'log', 'out']",1,1,0,"['sulit', 'log', 'log', 'out']",Tidak Ada Kecocokan
Pengguna Google,5,Jozz,jozz,jozz,['jozz'],['jozz'],2,2,1,['jozz'],Tidak Ada Kecocokan
Pengguna Google,1,NIK KTP & PASSWORD UDAH BENER DI BILANG BELUM PERNAH TERDAFTAR . GILIRAN DAFTAR MALAH MUNCUL NOTIF SUDAH TERDAFTAR. APLIKASI APA ITU,nik ktp  password udah bener di bilang belum pernah terdaftar  giliran daftar malah muncul notif sudah terdaftar aplikasi apa itu,nomor indu kartu keluarga ktp password sudah benar di bilang belum pernah terdaftar giliran daftar malah muncul notifikasi sudah terdaftar aplikasi apa itu,"['nomor', 'indu', 'kartu', 'keluarga', 'ktp', 'password', 'sudah', 'benar', 'di', 'bilang', 'belum', 'pernah', 'terdaftar', 'giliran', 'daftar', 'malah', 'muncul', 'notifikasi', 'sudah', 'terdaftar', 'aplikasi', 'apa', 'itu']","['nomor', 'indu', 'kartu', 'keluarga', 'ktp', 'password', 'sudah', 'bilang', 'terdaftar', 'giliran', 'daftar', 'muncul', 'notifikasi', 'sudah', 'terdaftar', 'aplikasi']",3,3,0,"['nomor', 'indu', 'kartu', 'keluarga', 'ktp', 'password', 'sudah', 'bilang', 'terdaftar', 'giliran', 'daftar', 'muncul', 'notifikasi', 'sudah', 'terdaftar', 'aplikasi']",reliability
Pengguna Google,1,"Kenapa aplikasinya sekarang sulit di buka??? Mau login aja captchanya nggak muncul"" Tolong di perbaiki",kenapa aplikasinya sekarang sulit di buka mau login aja captchanya nggak muncul tolong di perbaiki,kenapa aplikasinya sekarang sulit di buka mau login saja captchanya tidak muncul tolong di perbaiki,"['kenapa', 'aplikasinya', 'sekarang', 'sulit', 'di', 'buka', 'mau', 'login', 'saja', 'captchanya', 'tidak', 'muncul', 'tolong', 'di', 'perbaiki']","['aplikasinya', 'sulit', 'buka', 'login', 'captchanya', 'tidak', 'muncul', 'tolong', 'perbaiki']",1,1,0,"['aplikasinya', 'sulit', 'buka', 'login', 'captchanya', 'tidak', 'muncul', 'tolong', 'perbaiki']",tangibles
Pengguna Google,1,"Padahal ini salahsatu aplikasi pelayanan kesehatan yg seharusnya online/update terus tpi kok bisa bisa nya ketika mau daftar no Hp, nunggu nomor verifikasi yg masuk SMS nya ga nyampe nyampe.. wkwkkk sepertinya ga ada pulsa buat kirim no verifikasi nya yaa kalo via SMS ?? wkwkk",padahal ini salahsatu aplikasi pelayanan kesehatan yg seharusnya onlineupdate terus tpi kok bisa bisa nya ketika mau daftar no hp nunggu nomor verifikasi yg masuk sms nya ga nyampe nyampe wkwkkk sepertinya ga ada pulsa buat kirim no verifikasi nya yaa kalo via sms  wkwkk,padahal ini salahsatu aplikasi pelayanan kesehatan yang seharusnya onlineupdate terus tapi kok bisa bisa ya ketika mau daftar nomor hp menunggu nomor verifikasi yang masuk sms ya tidak sampai sampai wkwkkk sepertinya tidak ada pulsa buat kirim nomor verifikasi ya ya kalau via sms wkwkk,"['padahal', 'ini', 'salahsatu', 'aplikasi', 'pelayanan', 'kesehatan', 'yang', 'seharusnya', 'onlineupdate', 'terus', 'tapi', 'kok', 'bisa', 'bisa', 'ya', 'ketika', 'mau', 'daftar', 'nomor', 'hp', 'menunggu', 'nomor', 'verifikasi', 'yang', 'masuk', 'sms', 'ya', 'tidak', 'sampai', 'sampai', 'wkwkkk', 'sepertinya', 'tidak', 'ada', 'pulsa', 'buat', 'kirim', 'nomor', 'verifikasi', 'ya', 'ya', 'kalau', 'via', 'sms', 'wkwkk']","['salahsatu', 'aplikasi', 'pelayanan', 'kesehatan', 'onlineupdate', 'bisa', 'bisa', 'daftar', 'nomor', 'hp', 'menunggu', 'nomor', 'verifikasi', 'masuk', 'sms', 'tidak', 'wkwkkk', 'tidak', 'pulsa', 'kirim', 'nomor', 'verifikasi', 'via', 'sms', 'wkwkk']",1,1,1,"['salahsatu', 'aplikasi', 'pelayanan', 'kesehatan', 'onlineupdate', 'bisa', 'bisa', 'daftar', 'nomor', 'hp', 'menunggu', 'nomor', 'verifikasi', 'masuk', 'sms', 'tidak', 'wkwkkk', 'tidak', 'pulsa', 'kirim', 'nomor', 'verifikasi', 'via', 'sms', 'wkwkk']",assurance
Pengguna Google,1,"captcha nya selalu salah, pdhal udah bener. lagian orang sakit disuruh verifikasi, aku lgi sakit mata bahkan harus dekat kan layar baru bisa lihat jelas. perbaiki verifikasi nya lah",captcha nya selalu salah pdhal udah bener lagian orang sakit disuruh verifikasi aku lgi sakit mata bahkan harus dekat kan layar baru bisa lihat jelas perbaiki verifikasi nya lah,captcha ya selalu salah padahal sudah benar lagian orang sakit disuruh verifikasi aku lagi sakit mata bahkan harus dekat kan layar baru bisa lihat jelas perbaiki verifikasi ya lah,"['captcha', 'ya', 'selalu', 'salah', 'padahal', 'sudah', 'benar', 'lagian', 'orang', 'sakit', 'disuruh', 'verifikasi', 'aku', 'lagi', 'sakit', 'mata', 'bahkan', 'harus', 'dekat', 'kan', 'layar', 'baru', 'bisa', 'lihat', 'jelas', 'perbaiki', 'verifikasi', 'ya', 'lah']","['captcha', 'salah', 'sudah', 'orang', 'sakit', 'disuruh', 'verifikasi', 'sakit', 'mata', 'layar', 'bisa', 'lihat', 'perbaiki', 'verifikasi']",1,1,0,"['captcha', 'salah', 'sudah', 'orang', 'sakit', 'disuruh', 'verifikasi', 'sakit', 'mata', 'layar', 'bisa', 'lihat', 'perbaiki', 'verifikasi']",reliability
Pengguna Google,5,Bpjs kesehatan sangat membantu keluarga saya .. terimakasih pemerintah indonesia...,bpjs kesehatan sangat membantu keluarga saya  terimakasih pemerintah indonesia,bpjs kesehatan sangat membantu keluarga saya terimakasih pemerintah indonesia,"['bpjs', 'kesehatan', 'sangat', 'membantu', 'keluarga', 'saya', 'terimakasih', 'pemerintah', 'indonesia']","['bpjs', 'kesehatan', 'sangat', 'membantu', 'keluarga', 'terimakasih', 'pemerintah', 'indonesia']",3,3,2,"['bpjs', 'kesehatan', 'sangat', 'membantu', 'keluarga', 'terimakasih', 'pemerintah', 'indonesia']",empathy
Pengguna Google,1,Verifikasi sms nya susah pihak jkn ga kirim kode nya,verifikasi sms nya susah pihak jkn ga kirim kode nya,verifikasi sms ya susah pihak jkn tidak kirim kode ya,"['verifikasi', 'sms', 'ya', 'susah', 'pihak', 'jkn', 'tidak', 'kirim', 'kode', 'ya']","['verifikasi', 'sms', 'susah', 'jkn', 'tidak', 'kirim', 'kode']",1,1,1,"['verifikasi', 'sms', 'susah', 'jkn', 'tidak', 'kirim', 'kode']",assurance
Pengguna Google,1,Apaan sih ini aplikasi. Baru daftar aja masa katanya no hp gue salah. Cuihhh,apaan sih ini aplikasi baru daftar aja masa katanya no hp gue salah cuihhh,apaan sih ini aplikasi baru daftar saja masa katanya nomor hp saya salah cuihhh,"['apaan', 'sih', 'ini', 'aplikasi', 'baru', 'daftar', 'saja', 'masa', 'katanya', 'nomor', 'hp', 'saya', 'salah', 'cuihhh']","['aplikasi', 'daftar', 'nomor', 'hp', 'salah', 'cuihhh']",1,1,0,"['aplikasi', 'daftar', 'nomor', 'hp', 'salah', 'cuihhh']",reliability
Pengguna Google,1,"Kendala verif OTP di nomor tlp,sama sekali tidak bisa pendaftaran online",kendala verif otp di nomor tlpsama sekali tidak bisa pendaftaran online,kendala verif otp di nomor tlpsama sekali tidak bisa pendaftaran daring,"['kendala', 'verif', 'otp', 'di', 'nomor', 'tlpsama', 'sekali', 'tidak', 'bisa', 'pendaftaran', 'daring']","['kendala', 'verif', 'otp', 'nomor', 'tlpsama', 'tidak', 'bisa', 'pendaftaran', 'daring']",3,3,0,"['kendala', 'verif', 'otp', 'nomor', 'tlpsama', 'tidak', 'bisa', 'pendaftaran', 'daring']",assurance
Pengguna Google,5,Mantap👍👍👍👍👍,mantap,mantap,['mantap'],['mantap'],3,3,2,['mantap'],empathy
Pengguna Google,1,kenapa kok ada notif harus di root. aplikasinya gimana si ini. tolong pemerintah di perhatikan lagi,kenapa kok ada notif harus di root aplikasinya gimana si ini tolong pemerintah di perhatikan lagi,kenapa kok ada notifikasi harus di root aplikasinya bagaimana sih ini tolong pemerintah di perhatikan lagi,"['kenapa', 'kok', 'ada', 'notifikasi', 'harus', 'di', 'root', 'aplikasinya', 'bagaimana', 'sih', 'ini', 'tolong', 'pemerintah', 'di', 'perhatikan', 'lagi']","['notifikasi', 'root', 'aplikasinya', 'tolong', 'pemerintah', 'perhatikan']",2,1,0,"['notifikasi', 'root', 'aplikasinya', 'tolong', 'pemerintah', 'perhatikan']",tangibles
Pengguna Google,1,"Entahlah apa masalah nya, tapi saya dah beberapa kali coba selalu gagal install.",entahlah apa masalah nya tapi saya dah beberapa kali coba selalu gagal install,entahlah apa masalah ya tetapi saya sudah beberapa kali coba selalu gagal install,"['entahlah', 'apa', 'masalah', 'ya', 'tetapi', 'saya', 'sudah', 'beberapa', 'kali', 'coba', 'selalu', 'gagal', 'install']","['sudah', 'kali', 'coba', 'gagal', 'install']",1,1,1,"['sudah', 'kali', 'coba', 'gagal', 'install']",assurance
Pengguna Google,1,TOLOL,tolol,bodoh,['bodoh'],['bodoh'],1,1,1,['bodoh'],Tidak Ada Kecocokan
Pengguna Google,5,sangat mempermudah namun untuk daerah yang kekurangan akses internet dan fasilitas kesehatan masih sangat kesulitan mengakses aplikasi ini,sangat mempermudah namun untuk daerah yang kekurangan akses internet dan fasilitas kesehatan masih sangat kesulitan mengakses aplikasi ini,sangat mempermudah namun untuk daerah yang kekurangan akses internet dan fasilitas kesehatan masih sangat kesulitan mengakses aplikasi ini,"['sangat', 'mempermudah', 'namun', 'untuk', 'daerah', 'yang', 'kekurangan', 'akses', 'internet', 'dan', 'fasilitas', 'kesehatan', 'masih', 'sangat', 'kesulitan', 'mengakses', 'aplikasi', 'ini']","['sangat', 'mempermudah', 'daerah', 'kekurangan', 'akses', 'internet', 'fasilitas', 'kesehatan', 'sangat', 'kesulitan', 'mengakses', 'aplikasi']",1,1,2,"['sangat', 'mempermudah', 'daerah', 'kekurangan', 'akses', 'internet', 'fasilitas', 'kesehatan', 'sangat', 'kesulitan', 'mengakses', 'aplikasi']",responsiveness
Pengguna Google,3,Kenapa setiap buka apps JKN selalu updated dulu ya.,kenapa setiap buka apps jkn selalu updated dulu ya,kenapa setiap buka apps jkn selalu updated dulu ya,"['kenapa', 'setiap', 'buka', 'apps', 'jkn', 'selalu', 'updated', 'dulu', 'ya']","['buka', 'apps', 'jkn', 'updated']",2,2,1,"['buka', 'apps', 'jkn', 'updated']",tangibles
Pengguna Google,1,No kodee otp tidak kekirim bagaimana udah isi pulsa Masi belom kirim apaan apk ini bro tolong benerin lagi ya,no kodee otp tidak kekirim bagaimana udah isi pulsa masi belom kirim apaan apk ini bro tolong benerin lagi ya,nomor kodee otp tidak kekirim bagaimana sudah isi pulsa masih belum kirim apaan aplikasi ini bro tolong benerin lagi ya,"['nomor', 'kodee', 'otp', 'tidak', 'kekirim', 'bagaimana', 'sudah', 'isi', 'pulsa', 'masih', 'belum', 'kirim', 'apaan', 'aplikasi', 'ini', 'bro', 'tolong', 'benerin', 'lagi', 'ya']","['nomor', 'kodee', 'otp', 'tidak', 'kekirim', 'sudah', 'isi', 'pulsa', 'kirim', 'aplikasi', 'bro', 'tolong', 'benerin']",1,1,1,"['nomor', 'kodee', 'otp', 'tidak', 'kekirim', 'sudah', 'isi', 'pulsa', 'kirim', 'aplikasi', 'bro', 'tolong', 'benerin']",assurance
Pengguna Google,5,Ubah Data Peserta Lebih Gampang Dari Rumah 🙏🏽,ubah data peserta lebih gampang dari rumah,ubah data peserta lebih gampang dari rumah,"['ubah', 'data', 'peserta', 'lebih', 'gampang', 'dari', 'rumah']","['ubah', 'data', 'peserta', 'lebih', 'gampang', 'rumah']",2,2,2,"['ubah', 'data', 'peserta', 'lebih', 'gampang', 'rumah']",Tidak Ada Kecocokan
